Data,Entrada,Saida,Placa,Marca/Modelo,Entrada_Completa,Saida_Completa,Duracao_temp,Marca,Modelo,Duracao,Mes,Hora_Entrada,Dia_Semana,Dia_Semana_PT
22/04/2025,06:15,17:44,POI0J21,Peugeot/208,2025-04-22 06:15:00,2025-04-22 17:44:00,0 days 11:29:00,0,1,11.483333333333333,4,6,Tuesday,Terça
22/04/2025,06:25,16:22,LKM1Z43,Citroen/C3,2025-04-22 06:25:00,2025-04-22 16:22:00,0 days 09:57:00,0,1,9.95,4,6,Tuesday,Terça
22/04/2025,06:12,15:33,HGF2X65,BYD/Dolphin,2025-04-22 06:12:00,2025-04-22 15:33:00,0 days 09:21:00,0,1,9.35,4,6,Tuesday,Terça
22/04/2025,06:39,18:29,QAZ3W87,Toyota/Etios,2025-04-22 06:39:00,2025-04-22 18:29:00,0 days 11:50:00,0,1,11.833333333333334,4,6,Tuesday,Terça
22/04/2025,08:11,15:02,WSX4E09,Chevrolet/Cruze,2025-04-22 08:11:00,2025-04-22 15:02:00,0 days 06:51:00,0,1,6.85,4,8,Tuesday,Terça
22/04/2025,08:57,18:45,EDC5R21,Volkswagen/Fox,2025-04-22 08:57:00,2025-04-22 18:45:00,0 days 09:48:00,0,1,9.8,4,8,Tuesday,Terça
22/04/2025,08:03,17:20,RFV6T43,Hyundai/Tucson,2025-04-22 08:03:00,2025-04-22 17:20:00,0 days 09:17:00,0,1,9.283333333333333,4,8,Tuesday,Terça
22/04/2025,09:56,16:03,TGB7Y65,Honda/Fit,2025-04-22 09:56:00,2025-04-22 16:03:00,0 days 06:07:00,0,1,6.116666666666666,4,9,Tuesday,Terça
22/04/2025,09:56,15:20,YHN8U87,Nissan/March,2025-04-22 09:56:00,2025-04-22 15:20:00,0 days 05:24:00,0,1,5.4,4,9,Tuesday,Terça
22/04/2025,09:02,19:47,UJM9I09,Fiat/Palio,2025-04-22 09:02:00,2025-04-22 19:47:00,0 days 10:45:00,0,1,10.75,4,9,Tuesday,Terça
22/04/2025,08:16,15:36,IKL0O21,Renault/Sandero,2025-04-22 08:16:00,2025-04-22 15:36:00,0 days 07:20:00,0,1,7.333333333333333,4,8,Tuesday,Terça
22/04/2025,08:30,19:09,OLP1P43,Jeep/Renegade,2025-04-22 08:30:00,2025-04-22 19:09:00,0 days 10:39:00,0,1,10.65,4,8,Tuesday,Terça
22/04/2025,08:34,19:13,PAS2D65,Peugeot/308,2025-04-22 08:34:00,2025-04-22 19:13:00,0 days 10:39:00,0,1,10.65,4,8,Tuesday,Terça
22/04/2025,09:21,18:18,DFG3S87,Citroen/C4,2025-04-22 09:21:00,2025-04-22 18:18:00,0 days 08:57:00,0,1,8.95,4,9,Tuesday,Terça
22/04/2025,09:10,16:56,SDF4G09,Ford/Focus,2025-04-22 09:10:00,2025-04-22 16:56:00,0 days 07:46:00,0,1,7.766666666666667,4,9,Tuesday,Terça
22/04/2025,09:25,19:46,GHG5H21,Kia/Soul,2025-04-22 09:25:00,2025-04-22 19:46:00,0 days 10:21:00,0,1,10.35,4,9,Tuesday,Terça
22/04/2025,08:02,16:25,HJK6J43,Mitsubishi/ASX,2025-04-22 08:02:00,2025-04-22 16:25:00,0 days 08:23:00,0,1,8.383333333333333,4,8,Tuesday,Terça
22/04/2025,10:33,15:02,JKL7K65,Suzuki/Swift,2025-04-22 10:33:00,2025-04-22 15:02:00,0 days 04:29:00,0,1,4.483333333333333,4,10,Tuesday,Terça
22/04/2025,10:29,15:29,AJC7M65,Chevrolet/Celta,2025-04-22 10:29:00,2025-04-22 15:29:00,0 days 05:00:00,0,1,5.0,4,10,Tuesday,Terça
22/04/2025,08:22,19:37,DEF7L65,Fiat/Uno,2025-04-22 08:22:00,2025-04-22 19:37:00,0 days 11:15:00,0,1,11.25,4,8,Tuesday,Terça
22/04/2025,09:58,15:10,JBL7K65,Ford/Fiesta,2025-04-22 09:58:00,2025-04-22 15:10:00,0 days 05:12:00,0,1,5.2,4,9,Tuesday,Terça
23/04/2025,06:42,19:26,ALC1D23,Toyota/Corolla,2025-04-23 06:42:00,2025-04-23 19:26:00,0 days 12:44:00,0,1,12.733333333333333,4,6,Wednesday,Quarta
23/04/2025,06:32,16:59,JDL2M45,Chevrolet/Onix,2025-04-23 06:32:00,2025-04-23 16:59:00,0 days 10:27:00,0,1,10.45,4,6,Wednesday,Quarta
23/04/2025,06:38,15:09,QWE3R67,Volkswagen/Polo,2025-04-23 06:38:00,2025-04-23 15:09:00,0 days 08:31:00,0,1,8.516666666666667,4,6,Wednesday,Quarta
23/04/2025,06:07,18:34,RTY4U89,Hyundai/HB20,2025-04-23 06:07:00,2025-04-23 18:34:00,0 days 12:27:00,0,1,12.45,4,6,Wednesday,Quarta
23/04/2025,06:52,17:03,UIO5P10,Honda/Civic,2025-04-23 06:52:00,2025-04-23 17:03:00,0 days 10:11:00,0,1,10.183333333333334,4,6,Wednesday,Quarta
23/04/2025,06:38,19:10,ASD6F32,Nissan/Kicks,2025-04-23 06:38:00,2025-04-23 19:10:00,0 days 12:32:00,0,1,12.533333333333333,4,6,Wednesday,Quarta
23/04/2025,06:46,19:30,ZXC7V54,Fiat/Fastback,2025-04-23 06:46:00,2025-04-23 19:30:00,0 days 12:44:00,0,1,12.733333333333333,4,6,Wednesday,Quarta
23/04/2025,06:26,19:03,VBN8G76,Renault/Kwid,2025-04-23 06:26:00,2025-04-23 19:03:00,0 days 12:37:00,0,1,12.616666666666667,4,6,Wednesday,Quarta
23/04/2025,06:02,15:57,MNB9H98,Jeep/Compass,2025-04-23 06:02:00,2025-04-23 15:57:00,0 days 09:55:00,0,1,9.916666666666666,4,6,Wednesday,Quarta
23/04/2025,06:36,16:37,POI0J21,Peugeot/208,2025-04-23 06:36:00,2025-04-23 16:37:00,0 days 10:01:00,0,1,10.016666666666667,4,6,Wednesday,Quarta
23/04/2025,06:55,16:13,LKM1Z43,Citroen/C3,2025-04-23 06:55:00,2025-04-23 16:13:00,0 days 09:18:00,0,1,9.3,4,6,Wednesday,Quarta
23/04/2025,06:21,15:40,HGF2X65,BYD/Dolphin,2025-04-23 06:21:00,2025-04-23 15:40:00,0 days 09:19:00,0,1,9.316666666666666,4,6,Wednesday,Quarta
23/04/2025,06:17,16:49,QAZ3W87,Toyota/Etios,2025-04-23 06:17:00,2025-04-23 16:49:00,0 days 10:32:00,0,1,10.533333333333333,4,6,Wednesday,Quarta
23/04/2025,08:15,18:27,WSX4E09,Chevrolet/Cruze,2025-04-23 08:15:00,2025-04-23 18:27:00,0 days 10:12:00,0,1,10.2,4,8,Wednesday,Quarta
23/04/2025,08:36,19:29,EDC5R21,Volkswagen/Fox,2025-04-23 08:36:00,2025-04-23 19:29:00,0 days 10:53:00,0,1,10.883333333333333,4,8,Wednesday,Quarta
23/04/2025,09:01,16:25,RFV6T43,Hyundai/Tucson,2025-04-23 09:01:00,2025-04-23 16:25:00,0 days 07:24:00,0,1,7.4,4,9,Wednesday,Quarta
23/04/2025,08:52,15:29,TGB7Y65,Honda/Fit,2025-04-23 08:52:00,2025-04-23 15:29:00,0 days 06:37:00,0,1,6.616666666666666,4,8,Wednesday,Quarta
23/04/2025,08:18,18:55,YHN8U87,Nissan/March,2025-04-23 08:18:00,2025-04-23 18:55:00,0 days 10:37:00,0,1,10.616666666666667,4,8,Wednesday,Quarta
23/04/2025,09:51,15:10,UJM9I09,Fiat/Palio,2025-04-23 09:51:00,2025-04-23 15:10:00,0 days 05:19:00,0,1,5.316666666666666,4,9,Wednesday,Quarta
23/04/2025,08:11,18:33,IKL0O21,Renault/Sandero,2025-04-23 08:11:00,2025-04-23 18:33:00,0 days 10:22:00,0,1,10.366666666666667,4,8,Wednesday,Quarta
23/04/2025,08:16,17:56,OLP1P43,Jeep/Renegade,2025-04-23 08:16:00,2025-04-23 17:56:00,0 days 09:40:00,0,1,9.666666666666666,4,8,Wednesday,Quarta
23/04/2025,09:38,17:15,PAS2D65,Peugeot/308,2025-04-23 09:38:00,2025-04-23 17:15:00,0 days 07:37:00,0,1,7.616666666666666,4,9,Wednesday,Quarta
23/04/2025,08:24,16:13,DFG3S87,Citroen/C4,2025-04-23 08:24:00,2025-04-23 16:13:00,0 days 07:49:00,0,1,7.816666666666666,4,8,Wednesday,Quarta
23/04/2025,09:53,16:41,SDF4G09,Ford/Focus,2025-04-23 09:53:00,2025-04-23 16:41:00,0 days 06:48:00,0,1,6.8,4,9,Wednesday,Quarta
23/04/2025,08:54,15:06,GHG5H21,Kia/Soul,2025-04-23 08:54:00,2025-04-23 15:06:00,0 days 06:12:00,0,1,6.2,4,8,Wednesday,Quarta
23/04/2025,09:49,18:25,HJK6J43,Mitsubishi/ASX,2025-04-23 09:49:00,2025-04-23 18:25:00,0 days 08:36:00,0,1,8.6,4,9,Wednesday,Quarta
23/04/2025,09:53,16:21,JKL7K65,Suzuki/Swift,2025-04-23 09:53:00,2025-04-23 16:21:00,0 days 06:28:00,0,1,6.466666666666667,4,9,Wednesday,Quarta
23/04/2025,08:14,18:01,AJC7M65,Chevrolet/Celta,2025-04-23 08:14:00,2025-04-23 18:01:00,0 days 09:47:00,0,1,9.783333333333333,4,8,Wednesday,Quarta
23/04/2025,10:19,19:57,DEF7L65,Fiat/Uno,2025-04-23 10:19:00,2025-04-23 19:57:00,0 days 09:38:00,0,1,9.633333333333333,4,10,Wednesday,Quarta
23/04/2025,09:32,15:13,JBL7K65,Ford/Fiesta,2025-04-23 09:32:00,2025-04-23 15:13:00,0 days 05:41:00,0,1,5.683333333333334,4,9,Wednesday,Quarta
24/04/2025,06:15,16:20,ALC1D23,Toyota/Corolla,2025-04-24 06:15:00,2025-04-24 16:20:00,0 days 10:05:00,0,1,10.083333333333334,4,6,Thursday,Quinta
24/04/2025,06:53,15:58,JDL2M45,Chevrolet/Onix,2025-04-24 06:53:00,2025-04-24 15:58:00,0 days 09:05:00,0,1,9.083333333333334,4,6,Thursday,Quinta
24/04/2025,06:44,19:31,QWE3R67,Volkswagen/Polo,2025-04-24 06:44:00,2025-04-24 19:31:00,0 days 12:47:00,0,1,12.783333333333333,4,6,Thursday,Quinta
24/04/2025,06:12,19:31,RTY4U89,Hyundai/HB20,2025-04-24 06:12:00,2025-04-24 19:31:00,0 days 13:19:00,0,1,13.316666666666666,4,6,Thursday,Quinta
24/04/2025,06:39,16:54,UIO5P10,Honda/Civic,2025-04-24 06:39:00,2025-04-24 16:54:00,0 days 10:15:00,0,1,10.25,4,6,Thursday,Quinta
24/04/2025,06:46,19:23,ASD6F32,Nissan/Kicks,2025-04-24 06:46:00,2025-04-24 19:23:00,0 days 12:37:00,0,1,12.616666666666667,4,6,Thursday,Quinta
24/04/2025,06:25,18:53,ZXC7V54,Fiat/Fastback,2025-04-24 06:25:00,2025-04-24 18:53:00,0 days 12:28:00,0,1,12.466666666666667,4,6,Thursday,Quinta
24/04/2025,06:58,15:43,VBN8G76,Renault/Kwid,2025-04-24 06:58:00,2025-04-24 15:43:00,0 days 08:45:00,0,1,8.75,4,6,Thursday,Quinta
24/04/2025,06:40,18:22,MNB9H98,Jeep/Compass,2025-04-24 06:40:00,2025-04-24 18:22:00,0 days 11:42:00,0,1,11.7,4,6,Thursday,Quinta
24/04/2025,06:49,15:20,POI0J21,Peugeot/208,2025-04-24 06:49:00,2025-04-24 15:20:00,0 days 08:31:00,0,1,8.516666666666667,4,6,Thursday,Quinta
24/04/2025,06:06,19:20,LKM1Z43,Citroen/C3,2025-04-24 06:06:00,2025-04-24 19:20:00,0 days 13:14:00,0,1,13.233333333333333,4,6,Thursday,Quinta
24/04/2025,06:33,19:19,HGF2X65,BYD/Dolphin,2025-04-24 06:33:00,2025-04-24 19:19:00,0 days 12:46:00,0,1,12.766666666666667,4,6,Thursday,Quinta
24/04/2025,06:53,17:45,QAZ3W87,Toyota/Etios,2025-04-24 06:53:00,2025-04-24 17:45:00,0 days 10:52:00,0,1,10.866666666666667,4,6,Thursday,Quinta
24/04/2025,08:42,19:41,WSX4E09,Chevrolet/Cruze,2025-04-24 08:42:00,2025-04-24 19:41:00,0 days 10:59:00,0,1,10.983333333333333,4,8,Thursday,Quinta
24/04/2025,08:04,18:44,EDC5R21,Volkswagen/Fox,2025-04-24 08:04:00,2025-04-24 18:44:00,0 days 10:40:00,0,1,10.666666666666666,4,8,Thursday,Quinta
24/04/2025,09:07,17:06,RFV6T43,Hyundai/Tucson,2025-04-24 09:07:00,2025-04-24 17:06:00,0 days 07:59:00,0,1,7.983333333333333,4,9,Thursday,Quinta
24/04/2025,08:18,15:57,TGB7Y65,Honda/Fit,2025-04-24 08:18:00,2025-04-24 15:57:00,0 days 07:39:00,0,1,7.65,4,8,Thursday,Quinta
24/04/2025,08:17,19:00,YHN8U87,Nissan/March,2025-04-24 08:17:00,2025-04-24 19:00:00,0 days 10:43:00,0,1,10.716666666666667,4,8,Thursday,Quinta
24/04/2025,09:47,15:56,UJM9I09,Fiat/Palio,2025-04-24 09:47:00,2025-04-24 15:56:00,0 days 06:09:00,0,1,6.15,4,9,Thursday,Quinta
24/04/2025,08:05,18:26,IKL0O21,Renault/Sandero,2025-04-24 08:05:00,2025-04-24 18:26:00,0 days 10:21:00,0,1,10.35,4,8,Thursday,Quinta
24/04/2025,08:55,16:41,OLP1P43,Jeep/Renegade,2025-04-24 08:55:00,2025-04-24 16:41:00,0 days 07:46:00,0,1,7.766666666666667,4,8,Thursday,Quinta
24/04/2025,09:48,17:03,PAS2D65,Peugeot/308,2025-04-24 09:48:00,2025-04-24 17:03:00,0 days 07:15:00,0,1,7.25,4,9,Thursday,Quinta
24/04/2025,09:29,17:03,DFG3S87,Citroen/C4,2025-04-24 09:29:00,2025-04-24 17:03:00,0 days 07:34:00,0,1,7.566666666666666,4,9,Thursday,Quinta
24/04/2025,09:22,18:28,SDF4G09,Ford/Focus,2025-04-24 09:22:00,2025-04-24 18:28:00,0 days 09:06:00,0,1,9.1,4,9,Thursday,Quinta
24/04/2025,08:47,18:24,GHG5H21,Kia/Soul,2025-04-24 08:47:00,2025-04-24 18:24:00,0 days 09:37:00,0,1,9.616666666666667,4,8,Thursday,Quinta
24/04/2025,08:56,18:43,HJK6J43,Mitsubishi/ASX,2025-04-24 08:56:00,2025-04-24 18:43:00,0 days 09:47:00,0,1,9.783333333333333,4,8,Thursday,Quinta
24/04/2025,09:34,17:04,JKL7K65,Suzuki/Swift,2025-04-24 09:34:00,2025-04-24 17:04:00,0 days 07:30:00,0,1,7.5,4,9,Thursday,Quinta
24/04/2025,08:12,16:01,AJC7M65,Chevrolet/Celta,2025-04-24 08:12:00,2025-04-24 16:01:00,0 days 07:49:00,0,1,7.816666666666666,4,8,Thursday,Quinta
24/04/2025,08:04,15:42,DEF7L65,Fiat/Uno,2025-04-24 08:04:00,2025-04-24 15:42:00,0 days 07:38:00,0,1,7.633333333333334,4,8,Thursday,Quinta
24/04/2025,09:22,19:29,JBL7K65,Ford/Fiesta,2025-04-24 09:22:00,2025-04-24 19:29:00,0 days 10:07:00,0,1,10.116666666666667,4,9,Thursday,Quinta
25/04/2025,06:59,19:28,ALC1D23,Toyota/Corolla,2025-04-25 06:59:00,2025-04-25 19:28:00,0 days 12:29:00,0,1,12.483333333333333,4,6,Friday,Sexta
25/04/2025,06:27,17:31,JDL2M45,Chevrolet/Onix,2025-04-25 06:27:00,2025-04-25 17:31:00,0 days 11:04:00,0,1,11.066666666666666,4,6,Friday,Sexta
25/04/2025,06:31,15:25,QWE3R67,Volkswagen/Polo,2025-04-25 06:31:00,2025-04-25 15:25:00,0 days 08:54:00,0,1,8.9,4,6,Friday,Sexta
25/04/2025,06:38,19:31,RTY4U89,Hyundai/HB20,2025-04-25 06:38:00,2025-04-25 19:31:00,0 days 12:53:00,0,1,12.883333333333333,4,6,Friday,Sexta
25/04/2025,06:25,17:55,UIO5P10,Honda/Civic,2025-04-25 06:25:00,2025-04-25 17:55:00,0 days 11:30:00,0,1,11.5,4,6,Friday,Sexta
25/04/2025,06:00,17:41,ASD6F32,Nissan/Kicks,2025-04-25 06:00:00,2025-04-25 17:41:00,0 days 11:41:00,0,1,11.683333333333334,4,6,Friday,Sexta
25/04/2025,06:52,15:16,ZXC7V54,Fiat/Fastback,2025-04-25 06:52:00,2025-04-25 15:16:00,0 days 08:24:00,0,1,8.4,4,6,Friday,Sexta
25/04/2025,06:32,19:06,VBN8G76,Renault/Kwid,2025-04-25 06:32:00,2025-04-25 19:06:00,0 days 12:34:00,0,1,12.566666666666666,4,6,Friday,Sexta
25/04/2025,06:29,18:40,MNB9H98,Jeep/Compass,2025-04-25 06:29:00,2025-04-25 18:40:00,0 days 12:11:00,0,1,12.183333333333334,4,6,Friday,Sexta
25/04/2025,06:27,15:25,POI0J21,Peugeot/208,2025-04-25 06:27:00,2025-04-25 15:25:00,0 days 08:58:00,0,1,8.966666666666667,4,6,Friday,Sexta
25/04/2025,06:25,15:26,LKM1Z43,Citroen/C3,2025-04-25 06:25:00,2025-04-25 15:26:00,0 days 09:01:00,0,1,9.016666666666667,4,6,Friday,Sexta
25/04/2025,06:47,17:27,HGF2X65,BYD/Dolphin,2025-04-25 06:47:00,2025-04-25 17:27:00,0 days 10:40:00,0,1,10.666666666666666,4,6,Friday,Sexta
25/04/2025,06:35,15:36,QAZ3W87,Toyota/Etios,2025-04-25 06:35:00,2025-04-25 15:36:00,0 days 09:01:00,0,1,9.016666666666667,4,6,Friday,Sexta
25/04/2025,09:36,18:27,WSX4E09,Chevrolet/Cruze,2025-04-25 09:36:00,2025-04-25 18:27:00,0 days 08:51:00,0,1,8.85,4,9,Friday,Sexta
25/04/2025,09:11,16:05,EDC5R21,Volkswagen/Fox,2025-04-25 09:11:00,2025-04-25 16:05:00,0 days 06:54:00,0,1,6.9,4,9,Friday,Sexta
25/04/2025,08:37,18:26,RFV6T43,Hyundai/Tucson,2025-04-25 08:37:00,2025-04-25 18:26:00,0 days 09:49:00,0,1,9.816666666666666,4,8,Friday,Sexta
25/04/2025,09:24,18:04,TGB7Y65,Honda/Fit,2025-04-25 09:24:00,2025-04-25 18:04:00,0 days 08:40:00,0,1,8.666666666666666,4,9,Friday,Sexta
25/04/2025,08:01,17:24,YHN8U87,Nissan/March,2025-04-25 08:01:00,2025-04-25 17:24:00,0 days 09:23:00,0,1,9.383333333333333,4,8,Friday,Sexta
25/04/2025,09:33,17:27,UJM9I09,Fiat/Palio,2025-04-25 09:33:00,2025-04-25 17:27:00,0 days 07:54:00,0,1,7.9,4,9,Friday,Sexta
25/04/2025,08:00,16:17,IKL0O21,Renault/Sandero,2025-04-25 08:00:00,2025-04-25 16:17:00,0 days 08:17:00,0,1,8.283333333333333,4,8,Friday,Sexta
25/04/2025,08:31,17:48,OLP1P43,Jeep/Renegade,2025-04-25 08:31:00,2025-04-25 17:48:00,0 days 09:17:00,0,1,9.283333333333333,4,8,Friday,Sexta
25/04/2025,09:56,16:52,PAS2D65,Peugeot/308,2025-04-25 09:56:00,2025-04-25 16:52:00,0 days 06:56:00,0,1,6.933333333333334,4,9,Friday,Sexta
25/04/2025,09:45,17:48,DFG3S87,Citroen/C4,2025-04-25 09:45:00,2025-04-25 17:48:00,0 days 08:03:00,0,1,8.05,4,9,Friday,Sexta
25/04/2025,09:20,18:26,SDF4G09,Ford/Focus,2025-04-25 09:20:00,2025-04-25 18:26:00,0 days 09:06:00,0,1,9.1,4,9,Friday,Sexta
25/04/2025,09:06,17:41,GHG5H21,Kia/Soul,2025-04-25 09:06:00,2025-04-25 17:41:00,0 days 08:35:00,0,1,8.583333333333334,4,9,Friday,Sexta
25/04/2025,09:56,15:38,HJK6J43,Mitsubishi/ASX,2025-04-25 09:56:00,2025-04-25 15:38:00,0 days 05:42:00,0,1,5.7,4,9,Friday,Sexta
25/04/2025,08:45,16:39,JKL7K65,Suzuki/Swift,2025-04-25 08:45:00,2025-04-25 16:39:00,0 days 07:54:00,0,1,7.9,4,8,Friday,Sexta
25/04/2025,09:59,18:03,AJC7M65,Chevrolet/Celta,2025-04-25 09:59:00,2025-04-25 18:03:00,0 days 08:04:00,0,1,8.066666666666666,4,9,Friday,Sexta
25/04/2025,08:40,15:49,DEF7L65,Fiat/Uno,2025-04-25 08:40:00,2025-04-25 15:49:00,0 days 07:09:00,0,1,7.15,4,8,Friday,Sexta
25/04/2025,08:56,19:01,JBL7K65,Ford/Fiesta,2025-04-25 08:56:00,2025-04-25 19:01:00,0 days 10:05:00,0,1,10.083333333333334,4,8,Friday,Sexta
26/04/2025,09:11,19:21,WSX4E09,Chevrolet/Cruze,2025-04-26 09:11:00,2025-04-26 19:21:00,0 days 10:10:00,0,1,10.166666666666666,4,9,Saturday,Sábado
26/04/2025,09:08,17:52,EDC5R21,Volkswagen/Fox,2025-04-26 09:08:00,2025-04-26 17:52:00,0 days 08:44:00,0,1,8.733333333333333,4,9,Saturday,Sábado
26/04/2025,08:52,19:10,RFV6T43,Hyundai/Tucson,2025-04-26 08:52:00,2025-04-26 19:10:00,0 days 10:18:00,0,1,10.3,4,8,Saturday,Sábado
26/04/2025,08:09,18:23,TGB7Y65,Honda/Fit,2025-04-26 08:09:00,2025-04-26 18:23:00,0 days 10:14:00,0,1,10.233333333333333,4,8,Saturday,Sábado
26/04/2025,08:44,18:25,YHN8U87,Nissan/March,2025-04-26 08:44:00,2025-04-26 18:25:00,0 days 09:41:00,0,1,9.683333333333334,4,8,Saturday,Sábado
26/04/2025,09:28,17:08,IKL0O21,Renault/Sandero,2025-04-26 09:28:00,2025-04-26 17:08:00,0 days 07:40:00,0,1,7.666666666666667,4,9,Saturday,Sábado
26/04/2025,09:46,16:58,PAS2D65,Peugeot/308,2025-04-26 09:46:00,2025-04-26 16:58:00,0 days 07:12:00,0,1,7.2,4,9,Saturday,Sábado
26/04/2025,08:41,15:28,DFG3S87,Citroen/C4,2025-04-26 08:41:00,2025-04-26 15:28:00,0 days 06:47:00,0,1,6.783333333333333,4,8,Saturday,Sábado
26/04/2025,09:09,19:25,SDF4G09,Ford/Focus,2025-04-26 09:09:00,2025-04-26 19:25:00,0 days 10:16:00,0,1,10.266666666666667,4,9,Saturday,Sábado
26/04/2025,09:43,18:37,GHG5H21,Kia/Soul,2025-04-26 09:43:00,2025-04-26 18:37:00,0 days 08:54:00,0,1,8.9,4,9,Saturday,Sábado
28/04/2025,06:22,16:07,ALC1D23,Toyota/Corolla,2025-04-28 06:22:00,2025-04-28 16:07:00,0 days 09:45:00,0,1,9.75,4,6,Monday,Segunda
28/04/2025,06:23,16:36,JDL2M45,Chevrolet/Onix,2025-04-28 06:23:00,2025-04-28 16:36:00,0 days 10:13:00,0,1,10.216666666666667,4,6,Monday,Segunda
28/04/2025,06:38,18:23,QWE3R67,Volkswagen/Polo,2025-04-28 06:38:00,2025-04-28 18:23:00,0 days 11:45:00,0,1,11.75,4,6,Monday,Segunda
28/04/2025,06:47,18:07,RTY4U89,Hyundai/HB20,2025-04-28 06:47:00,2025-04-28 18:07:00,0 days 11:20:00,0,1,11.333333333333334,4,6,Monday,Segunda
28/04/2025,06:29,16:02,UIO5P10,Honda/Civic,2025-04-28 06:29:00,2025-04-28 16:02:00,0 days 09:33:00,0,1,9.55,4,6,Monday,Segunda
28/04/2025,06:33,15:14,ASD6F32,Nissan/Kicks,2025-04-28 06:33:00,2025-04-28 15:14:00,0 days 08:41:00,0,1,8.683333333333334,4,6,Monday,Segunda
28/04/2025,06:45,17:23,ZXC7V54,Fiat/Fastback,2025-04-28 06:45:00,2025-04-28 17:23:00,0 days 10:38:00,0,1,10.633333333333333,4,6,Monday,Segunda
28/04/2025,06:34,15:26,VBN8G76,Renault/Kwid,2025-04-28 06:34:00,2025-04-28 15:26:00,0 days 08:52:00,0,1,8.866666666666667,4,6,Monday,Segunda
28/04/2025,06:58,17:45,MNB9H98,Jeep/Compass,2025-04-28 06:58:00,2025-04-28 17:45:00,0 days 10:47:00,0,1,10.783333333333333,4,6,Monday,Segunda
28/04/2025,06:02,19:28,POI0J21,Peugeot/208,2025-04-28 06:02:00,2025-04-28 19:28:00,0 days 13:26:00,0,1,13.433333333333334,4,6,Monday,Segunda
28/04/2025,06:06,17:50,LKM1Z43,Citroen/C3,2025-04-28 06:06:00,2025-04-28 17:50:00,0 days 11:44:00,0,1,11.733333333333333,4,6,Monday,Segunda
28/04/2025,06:04,18:56,HGF2X65,BYD/Dolphin,2025-04-28 06:04:00,2025-04-28 18:56:00,0 days 12:52:00,0,1,12.866666666666667,4,6,Monday,Segunda
28/04/2025,06:52,15:12,QAZ3W87,Toyota/Etios,2025-04-28 06:52:00,2025-04-28 15:12:00,0 days 08:20:00,0,1,8.333333333333334,4,6,Monday,Segunda
28/04/2025,09:42,15:53,WSX4E09,Chevrolet/Cruze,2025-04-28 09:42:00,2025-04-28 15:53:00,0 days 06:11:00,0,1,6.183333333333334,4,9,Monday,Segunda
28/04/2025,08:03,15:24,EDC5R21,Volkswagen/Fox,2025-04-28 08:03:00,2025-04-28 15:24:00,0 days 07:21:00,0,1,7.35,4,8,Monday,Segunda
28/04/2025,09:31,15:13,RFV6T43,Hyundai/Tucson,2025-04-28 09:31:00,2025-04-28 15:13:00,0 days 05:42:00,0,1,5.7,4,9,Monday,Segunda
28/04/2025,08:17,15:47,TGB7Y65,Honda/Fit,2025-04-28 08:17:00,2025-04-28 15:47:00,0 days 07:30:00,0,1,7.5,4,8,Monday,Segunda
28/04/2025,09:14,16:47,YHN8U87,Nissan/March,2025-04-28 09:14:00,2025-04-28 16:47:00,0 days 07:33:00,0,1,7.55,4,9,Monday,Segunda
28/04/2025,09:48,18:50,UJM9I09,Fiat/Palio,2025-04-28 09:48:00,2025-04-28 18:50:00,0 days 09:02:00,0,1,9.033333333333333,4,9,Monday,Segunda
28/04/2025,08:36,19:46,IKL0O21,Renault/Sandero,2025-04-28 08:36:00,2025-04-28 19:46:00,0 days 11:10:00,0,1,11.166666666666666,4,8,Monday,Segunda
28/04/2025,09:56,19:56,OLP1P43,Jeep/Renegade,2025-04-28 09:56:00,2025-04-28 19:56:00,0 days 10:00:00,0,1,10.0,4,9,Monday,Segunda
28/04/2025,09:36,15:50,PAS2D65,Peugeot/308,2025-04-28 09:36:00,2025-04-28 15:50:00,0 days 06:14:00,0,1,6.233333333333333,4,9,Monday,Segunda
28/04/2025,09:19,17:57,DFG3S87,Citroen/C4,2025-04-28 09:19:00,2025-04-28 17:57:00,0 days 08:38:00,0,1,8.633333333333333,4,9,Monday,Segunda
28/04/2025,09:19,16:29,SDF4G09,Ford/Focus,2025-04-28 09:19:00,2025-04-28 16:29:00,0 days 07:10:00,0,1,7.166666666666667,4,9,Monday,Segunda
28/04/2025,08:25,16:52,GHG5H21,Kia/Soul,2025-04-28 08:25:00,2025-04-28 16:52:00,0 days 08:27:00,0,1,8.45,4,8,Monday,Segunda
28/04/2025,09:01,18:31,HJK6J43,Mitsubishi/ASX,2025-04-28 09:01:00,2025-04-28 18:31:00,0 days 09:30:00,0,1,9.5,4,9,Monday,Segunda
28/04/2025,10:55,17:54,JKL7K65,Suzuki/Swift,2025-04-28 10:55:00,2025-04-28 17:54:00,0 days 06:59:00,0,1,6.983333333333333,4,10,Monday,Segunda
28/04/2025,08:46,15:41,AJC7M65,Chevrolet/Celta,2025-04-28 08:46:00,2025-04-28 15:41:00,0 days 06:55:00,0,1,6.916666666666667,4,8,Monday,Segunda
28/04/2025,08:50,16:46,DEF7L65,Fiat/Uno,2025-04-28 08:50:00,2025-04-28 16:46:00,0 days 07:56:00,0,1,7.933333333333334,4,8,Monday,Segunda
28/04/2025,08:59,18:03,JBL7K65,Ford/Fiesta,2025-04-28 08:59:00,2025-04-28 18:03:00,0 days 09:04:00,0,1,9.066666666666666,4,8,Monday,Segunda
